l=26 s=1;;;;l=24 s=1;;;;l=22 s=1;;;;l=20 s=1;;;;l=18 s=1;;;;l=26 s=1.5;;;;l=24 s=1.5;;;;l=22 s=1.5;;;;l=20 s=1.5;;;;l=18 s=1.5;;;;l=26 s=2;;;;l=24 s=2;;;;l=22 s=2;;;;l=20 s=2;;;;l=18 s=2;
8,224;-15,19653;;;8,224;-16,35261;;;8,224;-23,5925;;;8,224;-36,98382;;;8,224;-22,27082;;;8,224;-10,86545;;;8,224;-14,69471;;;8,224;-27,67094;;;8,224;-25,6669;;;8,224;-25,6669;;;8,224;-6,019709;;;8,224;-6,019709;;;8,224;-23,06435;;;8,224;-23,06435;;;8,224;-22,77139
8,228;-15,51857;;;8,228;-16,51171;;;8,228;-23,58845;;;8,228;-36,05128;;;8,228;-22,29083;;;8,228;-10,56199;;;8,228;-14,56683;;;8,228;-27,52892;;;8,228;-25,53807;;;8,228;-25,53807;;;8,228;-5,769498;;;8,228;-5,769498;;;8,228;-22,97498;;;8,228;-22,97498;;;8,228;-22,9176
8,232;-15,77217;;;8,232;-16,67811;;;8,232;-23,60584;;;8,232;-35,1123;;;8,232;-22,31653;;;8,232;-10,26807;;;8,232;-14,44023;;;8,232;-27,34539;;;8,232;-25,42396;;;8,232;-25,42396;;;8,232;-5,525883;;;8,232;-5,525883;;;8,232;-22,87288;;;8,232;-22,87288;;;8,232;-22,99904
8,236;-15,9268;;;8,236;-16,84911;;;8,236;-23,64443;;;8,236;-34,21289;;;8,236;-22,34778;;;8,236;-9,986877;;;8,236;-14,31604;;;8,236;-27,12684;;;8,236;-25,32453;;;8,236;-25,32453;;;8,236;-5,289297;;;8,236;-5,289297;;;8,236;-22,7592;;;8,236;-22,7592;;;8,236;-23,00817
8,24;-15,96008;;;8,24;-17,02157;;;8,24;-23,70398;;;8,24;-33,37349;;;8,24;-22,38444;;;8,24;-9,720866;;;8,24;-14,19526;;;8,24;-26,88027;;;8,24;-25,23973;;;8,24;-25,23973;;;8,24;-5,060076;;;8,24;-5,060076;;;8,24;-22,63518;;;8,24;-22,63518;;;8,24;-22,94205
8,244;-15,86433;;;8,244;-17,19194;;;8,244;-23,78426;;;8,244;-32,6008;;;8,244;-22,42636;;;8,244;-9,471917;;;8,244;-14,07878;;;8,244;-26,61265;;;8,244;-25,16949;;;8,244;-25,16949;;;8,244;-4,838475;;;8,244;-4,838475;;;8,244;-22,5021;;;8,244;-22,5021;;;8,244;-22,80291
8,248;-15,64912;;;8,248;-17,35625;;;8,248;-23,88506;;;8,248;-31,89467;;;8,248;-22,47334;;;8,248;-9,241426;;;8,248;-13,9674;;;8,248;-26,33052;;;8,248;-25,11369;;;8,248;-25,11369;;;8,248;-4,624681;;;8,248;-4,624681;;;8,248;-22,3613;;;8,248;-22,3613;;;8,248;-22,59772
8,252;-15,33809;;;8,252;-17,51023;;;8,252;-24,00611;;;8,252;-31,25197;;;8,252;-22,52518;;;8,252;-9,030416;;;8,252;-13,86177;;;8,252;-26,03974;;;8,252;-25,07222;;;8,252;-25,07222;;;8,252;-4,418829;;;8,252;-4,418829;;;8,252;-22,21407;;;8,252;-22,21407;;;8,252;-22,33694
8,256;-14,96211;;;8,256;-17,64941;;;8,256;-24,14714;;;8,256;-30,66838;;;8,256;-22,58162;;;8,256;-8,839622;;;8,256;-13,76248;;;8,256;-25,74536;;;8,256;-25,04495;;;8,256;-25,04495;;;8,256;-4,221005;;;8,256;-4,221005;;;8,256;-22,06168;;;8,256;-22,06168;;;8,256;-22,03292
8,26;-14,55243;;;8,26;-17,76931;;;8,26;-24,30778;;;8,26;-30,13939;;;8,26;-22,64239;;;8,26;-8,669554;;;8,26;-13,67;;;8,26;-25,45164;;;8,26;-25,03175;;;8,26;-25,03175;;;8,26;-4,031257;;;8,26;-4,031257;;;8,26;-21,90536;;;8,26;-21,90536;;;8,26;-21,69835
8,264;-14,1362;;;8,264;-17,8657;;;8,264;-24,48756;;;8,264;-29,66069;;;8,264;-22,70719;;;8,264;-8,520548;;;8,264;-13,58474;;;8,264;-25,16204;;;8,264;-25,03246;;;8,264;-25,03246;;;8,264;-3,849609;;;8,264;-3,849609;;;8,264;-21,74624;;;8,264;-21,74624;;;8,264;-21,34509
8,268;-13,73468;;;8,268;-17,93487;;;8,268;-24,68587;;;8,268;-29,22834;;;8,268;-22,77569;;;8,268;-8,392809;;;8,268;-13,50701;;;8,268;-24,87933;;;8,268;-25,04693;;;8,268;-25,04693;;;8,268;-3,676055;;;8,268;-3,676055;;;8,268;-21,58539;;;8,268;-21,58539;;;8,268;-20,98351
8,272;-13,36342;;;8,272;-17,9739;;;8,272;-24,90189;;;8,272;-28,83881;;;8,272;-22,84749;;;8,272;-8,286436;;;8,272;-13,43707;;;8,272;-24,60571;;;8,272;-25,075;;;8,272;-25,075;;;8,272;-3,510571;;;8,272;-3,510571;;;8,272;-21,42378;;;8,272;-21,42378;;;8,272;-20,62222
8,276;-13,03315;;;8,276;-17,98092;;;8,276;-25,13454;;;8,276;-28,48901;;;8,276;-22,9222;;;8,276;-8,201447;;;8,276;-13,37508;;;8,276;-24,34283;;;8,276;-25,1165;;;8,276;-25,1165;;;8,276;-3,353121;;;8,276;-3,353121;;;8,276;-21,26232;;;8,276;-21,26232;;;8,276;-20,26808
8,28;-12,75101;;;8,28;-17,95528;;;8,28;-25,38237;;;8,28;-28,17621;;;8,28;-22,99935;;;8,28;-8,137785;;;8,28;-13,32117;;;8,28;-24,09196;;;8,28;-25,17121;;;8,28;-25,17121;;;8,28;-3,203655;;;8,28;-3,203655;;;8,28;-21,10178;;;8,28;-21,10178;;;8,28;-19,92637
8,284;-12,52157;;;8,284;-17,8976;;;8,284;-25,6435;;;8,284;-27,89805;;;8,284;-23,07844;;;8,284;-8,095328;;;8,284;-13,2754;;;8,284;-23,85405;;;8,284;-25,23894;;;8,284;-25,23894;;;8,284;-3,062114;;;8,284;-3,062114;;;8,284;-20,9429;;;8,284;-20,9429;;;8,284;-19,60107
8,288;-12,34761;;;8,288;-17,80971;;;8,288;-25,91546;;;8,288;-27,65247;;;8,288;-23,15893;;;8,288;-8,073884;;;8,288;-13,23777;;;8,288;-23,62975;;;8,288;-25,31944;;;8,288;-25,31944;;;8,288;-2,928435;;;8,288;-2,928435;;;8,288;-20,7863;;;8,288;-20,7863;;;8,288;-19,29509
8,292;-12,23066;;;8,292;-17,69447;;;8,292;-26,19511;;;8,292;-27,43765;;;8,292;-23,24025;;;8,292;-8,073181;;;8,292;-13,20822;;;8,292;-23,41952;;;8,292;-25,41243;;;8,292;-25,41243;;;8,292;-2,802549;;;8,292;-2,802549;;;8,292;-20,63254;;;8,292;-20,63254;;;8,292;-19,01054
8,296;-12,1714;;;8,296;-17,55554;;;8,296;-26,47847;;;8,296;-27,25202;;;8,296;-23,32176;;;8,296;-8,092856;;;8,296;-13,18666;;;8,296;-23,22367;;;8,296;-25,51759;;;8,296;-25,51759;;;8,296;-2,684388;;;8,296;-2,684388;;;8,296;-20,4821;;;8,296;-20,4821;;;8,296;-18,74889
8,3;-12,16982;;;8,3;-17,39707;;;8,3;-26,76063;;;8,3;-27,09421;;;8,3;-23,40281;;;8,3;-8,132429;;;8,3;-13,17292;;;8,3;-23,04236;;;8,3;-25,63455;;;8,3;-25,63455;;;8,3;-2,573879;;;8,3;-2,573879;;;8,3;-20,33541;;;8,3;-20,33541;;;8,3;-18,51112
8,304;-12,22527;;;8,304;-17,22344;;;8,304;-27,03567;;;8,304;-26,96302;;;8,304;-23,48268;;;8,304;-8,191267;;;8,304;-13,16679;;;8,304;-22,87568;;;8,304;-25,76286;;;8,304;-25,76286;;;8,304;-2,470948;;;8,304;-2,470948;;;8,304;-20,19282;;;8,304;-20,19282;;;8,304;-18,29792
8,308;-12,33637;;;8,308;-17,03902;;;8,308;-27,29666;;;8,308;-26,85738;;;8,308;-23,56064;;;8,308;-8,268549;;;8,308;-13,16803;;;8,308;-22,72362;;;8,308;-25,90201;;;8,308;-25,90201;;;8,308;-2,375525;;;8,308;-2,375525;;;8,308;-20,05463;;;8,308;-20,05463;;;8,308;-18,10969
8,312;-12,50079;;;8,312;-16,84797;;;8,312;-27,5358;;;8,312;-26,77636;;;8,312;-23,63593;;;8,312;-8,363204;;;8,312;-13,17629;;;8,312;-22,58612;;;8,312;-26,05138;;;8,312;-26,05138;;;8,312;-2,287543;;;8,312;-2,287543;;;8,312;-19,92112;;;8,312;-19,92112;;;8,312;-17,94667
8,316;-12,71483;;;8,316;-16,65412;;;8,316;-27,74475;;;8,316;-26,71914;;;8,316;-23,70778;;;8,316;-8,473855;;;8,316;-13,19122;;;8,316;-22,46311;;;8,316;-26,21024;;;8,316;-26,21024;;;8,316;-2,20693;;;8,316;-2,20693;;;8,316;-19,79249;;;8,316;-19,79249;;;8,316;-17,80901
8,32;-12,97288;;;8,32;-16,4609;;;8,32;-27,91513;;;8,32;-26,68498;;;8,32;-23,7754;;;8,32;-8,598728;;;8,32;-13,21238;;;8,32;-22,35444;;;8,32;-26,37771;;;8,32;-26,37771;;;8,32;-2,133624;;;8,32;-2,133624;;;8,32;-19,66893;;;8,32;-19,66893;;;8,32;-17,69673
8,324;-13,26656;;;8,324;-16,27129;;;8,324;-28,03928;;;8,324;-26,67321;;;8,324;-23,838;;;8,324;-8,73557;;;8,324;-13,23928;;;8,324;-22,25998;;;8,324;-26,55277;;;8,324;-26,55277;;;8,324;-2,067564;;;8,324;-2,067564;;;8,324;-19,55058;;;8,324;-19,55058;;;8,324;-17,60983
8,328;-13,58388;;;8,328;-16,08786;;;8,328;-28,11105;;;8,328;-26,68322;;;8,328;-23,89482;;;8,328;-8,881538;;;8,328;-13,27135;;;8,328;-22,17955;;;8,328;-26,73421;;;8,328;-26,73421;;;8,328;-2,008689;;;8,328;-2,008689;;;8,328;-19,43754;;;8,328;-19,43754;;;8,328;-17,54826
8,332;-13,9082;;;8,332;-15,91275;;;8,332;-28,12656;;;8,332;-26,71444;;;8,332;-23,94513;;;8,332;-9,033103;;;8,332;-13,30798;;;8,332;-22,11297;;;8,332;-26,92062;;;8,332;-26,92062;;;8,332;-1,956945;;;8,332;-1,956945;;;8,332;-19,32992;;;8,332;-19,32992;;;8,332;-17,51192
8,336;-14,21775;;;8,336;-15,74772;;;8,336;-28,08476;;;8,336;-26,76631;;;8,336;-23,98824;;;8,336;-9,185947;;;8,336;-13,34848;;;8,336;-22,06004;;;8,336;-27,11034;;;8,336;-27,11034;;;8,336;-1,912282;;;8,336;-1,912282;;;8,336;-19,22777;;;8,336;-19,22777;;;8,336;-17,5007
8,34;-14,4861;;;8,34;-15,59424;;;8,34;-27,98755;;;8,34;-26,8383;;;8,34;-24,02354;;;8,34;-9,334898;;;8,34;-13,39209;;;8,34;-22,02054;;;8,34;-27,30151;;;8,34;-27,30151;;;8,34;-1,874653;;;8,34;-1,874653;;;8,34;-19,13113;;;8,34;-19,13113;;;8,34;-17,51443
8,344;-14,68458;;;8,344;-15,45344;;;8,344;-27,83952;;;8,344;-26,92983;;;8,344;-24,05049;;;8,344;-9,473927;;;8,344;-13,43799;;;8,344;-21,99426;;;8,344;-27,49196;;;8,344;-27,49196;;;8,344;-1,844016;;;8,344;-1,844016;;;8,344;-19,04004;;;8,344;-19,04004;;;8,344;-17,55287
8,348;-14,78687;;;8,348;-15,32624;;;8,348;-27,64732;;;8,348;-27,0403;;;8,348;-24,06864;;;8,348;-9,596227;;;8,348;-13,4853;;;8,348;-21,98096;;;8,348;-27,67932;;;8,348;-27,67932;;;8,348;-1,820331;;;8,348;-1,820331;;;8,348;-18,9545;;;8,348;-18,9545;;;8,348;-17,61571
8,352;-14,77519;;;8,352;-15,21332;;;8,352;-27,41885;;;8,352;-27,16903;;;8,352;-24,07765;;;8,352;-9,694434;;;8,352;-13,53307;;;8,352;-21,98036;;;8,352;-27,86095;;;8,352;-27,86095;;;8,352;-1,803565;;;8,352;-1,803565;;;8,352;-18,87449;;;8,352;-18,87449;;;8,352;-17,70247
8,356;-14,64525;;;8,356;-15,1152;;;8,356;-27,16246;;;8,356;-27,31525;;;8,356;-24,07731;;;8,356;-9,761011;;;8,356;-13,58031;;;8,356;-21,99219;;;8,356;-28,034;;;8,356;-28,034;;;8,356;-1,793688;;;8,356;-1,793688;;;8,356;-18,8;;;8,356;-18,8;;;8,356;-17,81252
8,36;-14,40764;;;8,36;-15,03222;;;8,36;-26,88628;;;8,36;-27,47803;;;8,36;-24,06751;;;8,36;-9,788781;;;8,36;-13,62599;;;8,36;-22,01612;;;8,36;-28,1955;;;8,36;-28,1955;;;8,36;-1,790676;;;8,36;-1,790676;;;8,36;-18,731;;;8,36;-18,731;;;8,36;-17,94492
8,364;-14,08454;;;8,364;-14,96462;;;8,364;-26,59777;;;8,364;-27,65629;;;8,364;-24,04828;;;8,364;-9,771575;;;8,364;-13,66904;;;8,364;-22,05181;;;8,364;-28,34242;;;8,364;-28,34242;;;8,364;-1,794508;;;8,364;-1,794508;;;8,364;-18,66744;;;8,364;-18,66744;;;8,364;-18,0984
8,368;-13,70389;;;8,368;-14,91248;;;8,368;-26,30348;;;8,368;-27,8487;;;8,368;-24,01978;;;8,368;-9,704894;;;8,368;-13,70839;;;8,368;-22,09885;;;8,368;-28,47178;;;8,368;-28,47178;;;8,368;-1,805168;;;8,368;-1,805168;;;8,368;-18,60926;;;8,368;-18,60926;;;8,368;-18,27118
8,372;-13,29372;;;8,372;-14,8758;;;8,372;-26,0089;;;8,372;-28,05363;;;8,372;-23,98228;;;8,372;-9,586455;;;8,372;-13,74297;;;8,372;-22,15681;;;8,372;-28,5808;;;8,372;-28,5808;;;8,372;-1,822648;;;8,372;-1,822648;;;8,372;-18,55639;;;8,372;-18,55639;;;8,372;-18,46081
8,376;-12,87843;;;8,376;-14,85447;;;8,376;-25,71853;;;8,376;-28,26912;;;8,376;-23,93616;;;8,376;-9,416467;;;8,376;-13,77176;;;8,376;-22,22515;;;8,376;-28,66706;;;8,376;-28,66706;;;8,376;-1,846939;;;8,376;-1,846939;;;8,376;-18,50876;;;8,376;-18,50876;;;8,376;-18,66403
8,38;-12,47737;;;8,38;-14,84827;;;8,38;-25,43596;;;8,38;-28,49278;;;8,38;-23,88192;;;8,38;-9,197594;;;8,38;-13,79378;;;8,38;-22,30331;;;8,38;-28,72862;;;8,38;-28,72862;;;8,38;-1,878043;;;8,38;-1,878043;;;8,38;-18,46628;;;8,38;-18,46628;;;8,38;-18,87649
8,384;-12,10486;;;8,384;-14,8569;;;8,384;-25,164;;;8,384;-28,72175;;;8,384;-23,82014;;;8,384;-8,934586;;;8,384;-13,80813;;;8,384;-22,39059;;;8,384;-28,76415;;;8,384;-28,76415;;;8,384;-1,915963;;;8,384;-1,915963;;;8,384;-18,42885;;;8,384;-18,42885;;;8,384;-19,09255
8,388;-11,77104;;;8,388;-14,87995;;;8,388;-24,90478;;;8,388;-28,9526;;;8,388;-23,75146;;;8,388;-8,633699;;;8,388;-13,81403;;;8,388;-22,48621;;;8,388;-28,77304;;;8,388;-28,77304;;;8,388;-1,960708;;;8,388;-1,960708;;;8,388;-18,39636;;;8,388;-18,39636;;;8,388;-19,30509
8,392;-11,48275;;;8,392;-14,91688;;;8,392;-24,65991;;;8,392;-29,18137;;;8,392;-23,67659;;;8,392;-8,302031;;;8,392;-13,81083;;;8,392;-22,58927;;;8,392;-28,75546;;;8,392;-28,75546;;;8,392;-2,012294;;;8,392;-2,012294;;;8,392;-18,3687;;;8,392;-18,3687;;;8,392;-19,50534
8,396;-11,24449;;;8,396;-14,96705;;;8,396;-24,43054;;;8,396;-29,40348;;;8,396;-23,59629;;;8,396;-7,946868;;;8,396;-13,79802;;;8,396;-22,69872;;;8,396;-28,71227;;;8,396;-28,71227;;;8,396;-2,070741;;;8,396;-2,070741;;;8,396;-18,34574;;;8,396;-18,34574;;;8,396;-19,683
8,4;-11,05907;;;8,4;-15,02967;;;8,4;-24,21751;;;8,4;-29,61389;;;8,4;-23,51133;;;8,4;-7,575217;;;8,4;-13,77529;;;8,4;-22,8134;;;8,4;-28,64505;;;8,4;-28,64505;;;8,4;-2,136073;;;8,4;-2,136073;;;8,4;-18,32734;;;8,4;-18,32734;;;8,4;-19,82657
8,404;-10,92808;;;8,404;-15,10379;;;8,404;-24,02139;;;8,404;-29,80712;;;8,404;-23,42249;;;8,404;-7,193448;;;8,404;-13,74249;;;8,404;-22,93193;;;8,404;-28,55593;;;8,404;-28,55593;;;8,404;-2,208325;;;8,404;-2,208325;;;8,404;-18,31334;;;8,404;-18,31334;;;8,404;-19,92407
8,408;-10,85229;;;8,408;-15,18832;;;8,408;-23,84253;;;8,408;-29,97756;;;8,408;-23,33058;;;8,408;-6,807117;;;8,408;-13,69964;;;8,408;-23,05279;;;8,408;-28,44747;;;8,408;-28,44747;;;8,408;-2,287532;;;8,408;-2,287532;;;8,408;-18,3036;;;8,408;-18,3036;;;8,408;-19,96421
8,412;-10,8317;;;8,412;-15,28193;;;8,412;-23,68115;;;8,412;-30,11975;;;8,412;-23,23635;;;8,412;-6,420913;;;8,412;-13,64699;;;8,412;-23,17426;;;8,412;-28,32249;;;8,412;-28,32249;;;8,412;-2,373738;;;8,412;-2,373738;;;8,412;-18,29792;;;8,412;-18,29792;;;8,412;-19,93779
8,416;-10,86566;;;8,416;-15,38313;;;8,416;-23,53733;;;8,416;-30,22874;;;8,416;-23,14057;;;8,416;-6,038676;;;8,416;-13,58491;;;8,416;-23,29445;;;8,416;-28,18397;;;8,416;-28,18397;;;8,416;-2,466993;;;8,416;-2,466993;;;8,416;-18,29613;;;8,416;-18,29613;;;8,416;-19,8391
8,42;-10,95272;;;8,42;-15,49018;;;8,42;-23,41109;;;8,42;-30,30054;;;8,42;-23,04396;;;8,42;-5,663477;;;8,42;-13,51398;;;8,42;-23,41129;;;8,42;-28,03487;;;8,42;-28,03487;;;8,42;-2,567355;;;8,42;-2,567355;;;8,42;-18,29801;;;8,42;-18,29801;;;8,42;-19,66689
8,424;-11,09038;;;8,424;-15,6011;;;8,424;-23,30234;;;8,424;-30,33249;;;8,424;-22,94722;;;8,424;-5,297724;;;8,424;-13,43488;;;8,424;-23,52254;;;8,424;-27,87807;;;8,424;-27,87807;;;8,424;-2,674885;;;8,424;-2,674885;;;8,424;-18,30336;;;8,424;-18,30336;;;8,424;-19,42456
8,428;-11,27471;;;8,428;-15,71369;;;8,428;-23,21099;;;8,428;-30,32352;;;8,428;-22,85099;;;8,428;-4,943252;;;8,428;-13,34842;;;8,428;-23,62587;;;8,428;-27,71627;;;8,428;-27,71627;;;8,428;-2,789655;;;8,428;-2,789655;;;8,428;-18,31195;;;8,428;-18,31195;;;8,428;-19,11952
8,432;-11,49975;;;8,432;-15,82551;;;8,432;-23,13688;;;8,432;-30,27426;;;8,432;-22,75589;;;8,432;-4,601439;;;8,432;-13,2555;;;8,432;-23,71888;;;8,432;-27,55193;;;8,432;-27,55193;;;8,432;-2,911743;;;8,432;-2,911743;;;8,432;-18,32352;;;8,432;-18,32352;;;8,432;-18,76196
8,436;-11,75672;;;8,436;-15,93392;;;8,436;-23,07981;;;8,436;-30,187;;;8,436;-22,6625;;;8,436;-4,273282;;;8,436;-13,15708;;;8,436;-23,79915;;;8,436;-27,38729;;;8,436;-27,38729;;;8,436;-3,041234;;;8,436;-3,041234;;;8,436;-18,33781;;;8,436;-18,33781;;;8,436;-18,36344
8,44;-12,03313;;;8,44;-16,03614;;;8,44;-23,03959;;;8,44;-30,06539;;;8,44;-22,57134;;;8,44;-3,959489;;;8,44;-13,05416;;;8,44;-23,86439;;;8,44;-27,2243;;;8,44;-27,2243;;;8,44;-3,178224;;;8,44;-3,178224;;;8,44;-18,35454;;;8,44;-18,35454;;;8,44;-17,93551
8,444;-12,31193;;;8,444;-16,12927;;;8,444;-23,01595;;;8,444;-29,9141;;;8,444;-22,4829;;;8,444;-3,660528;;;8,444;-12,94775;;;8,444;-23,91247;;;8,444;-27,06468;;;8,444;-27,06468;;;8,444;-3,322814;;;8,444;-3,322814;;;8,444;-18,37342;;;8,444;-18,37342;;;8,444;-17,48884
8,448;-12,57115;;;8,448;-16,21045;;;8,448;-23,00864;;;8,448;-29,73844;;;8,448;-22,39763;;;8,448;-3,376689;;;8,448;-12,83887;;;8,448;-23,94155;;;8,448;-26,9099;;;8,448;-26,9099;;;8,448;-3,47512;;;8,448;-3,47512;;;8,448;-18,39411;;;8,448;-18,39411;;;8,448;-17,03264
8,452;-12,78463;;;8,452;-16,27695;;;8,452;-23,01736;;;8,452;-29,54387;;;8,452;-22,31594;;;8,452;-3,108124;;;8,452;-12,72849;;;8,452;-23,95019;;;8,452;-26,76121;;;8,452;-26,76121;;;8,452;-3,635261;;;8,452;-3,635261;;;8,452;-18,41631;;;8,452;-18,41631;;;8,452;-16,57451
8,456;-12,9247;;;8,456;-16,32625;;;8,456;-23,04177;;;8,456;-29,33578;;;8,456;-22,2382;;;8,456;-2,854879;;;8,456;-12,61755;;;8,456;-23,93739;;;8,456;-26,61967;;;8,456;-26,61967;;;8,456;-3,80337;;;8,456;-3,80337;;;8,456;-18,43964;;;8,456;-18,43964;;;8,456;-16,12048
8,46;-12,96687;;;8,46;-16,35627;;;8,46;-23,08147;;;8,46;-29,11919;;;8,46;-22,16475;;;8,46;-2,616924;;;8,46;-12,50696;;;8,46;-23,90269;;;8,46;-26,48614;;;8,46;-26,48614;;;8,46;-3,979593;;;8,46;-3,979593;;;8,46;-18,46375;;;8,46;-18,46375;;;8,46;-15,67516
8,464;-12,89558;;;8,464;-16,36543;;;8,464;-23,13603;;;8,464;-28,89861;;;8,464;-22,09589;;;8,464;-2,394173;;;8,464;-12,39753;;;8,464;-23,84619;;;8,464;-26,36136;;;8,464;-26,36136;;;8,464;-4,164083;;;8,464;-4,164083;;;8,464;-18,48824;;;8,464;-18,48824;;;8,464;-15,24198
8,468;-12,70864;;;8,468;-16,35274;;;8,468;-23,20494;;;8,468;-28,67798;;;8,468;-22,0319;;;8,468;-2,186501;;;8,468;-12,29004;;;8,468;-23,76851;;;8,468;-26,24592;;;8,468;-26,24592;;;8,468;-4,357013;;;8,468;-4,357013;;;8,468;-18,51273;;;8,468;-18,51273;;;8,468;-14,82342
8,472;-12,41783;;;8,472;-16,31794;;;8,472;-23,28758;;;8,472;-28,46064;;;8,472;-21,97303;;;8,472;-1,993751;;;8,472;-12,1852;;;8,472;-23,67078;;;8,472;-26,14031;;;8,472;-26,14031;;;8,472;-4,558565;;;8,472;-4,558565;;;8,472;-18,5368;;;8,472;-18,5368;;;8,472;-14,42119
8,476;-12,04545;;;8,476;-16,26145;;;8,476;-23,38327;;;8,476;-28,24939;;;8,476;-21,9195;;;8,476;-1,815754;;;8,476;-12,08362;;;8,476;-23,55456;;;8,476;-26,0449;;;8,476;-26,0449;;;8,476;-4,768936;;;8,476;-4,768936;;;8,476;-18,56003;;;8,476;-18,56003;;;8,476;-14,03646
8,48;-11,61865;;;8,48;-16,18435;;;8,48;-23,49115;;;8,48;-28,0465;;;8,48;-21,87151;;;8,48;-1,652329;;;8,48;-11,98589;;;8,48;-23,42175;;;8,48;-25,96002;;;8,48;-25,96002;;;8,48;-4,988343;;;8,48;-4,988343;;;8,48;-18,58199;;;8,48;-18,58199;;;8,48;-13,66992
8,484;-11,16421;;;8,484;-16,08833;;;8,484;-23,61025;;;8,484;-27,85381;;;8,484;-21,82924;;;8,484;-1,503293;;;8,484;-11,89248;;;8,484;-23,2745;;;8,484;-25,88589;;;8,484;-25,88589;;;8,484;-5,217015;;;8,484;-5,217015;;;8,484;-18,60224;;;8,484;-18,60224;;;8,484;-13,32196
8,488;-10,7053;;;8,488;-15,97553;;;8,488;-23,73939;;;8,488;-27,67277;;;8,488;-21,79284;;;8,488;-1,368464;;;8,488;-11,80383;;;8,488;-23,11508;;;8,488;-25,82272;;;8,488;-25,82272;;;8,488;-5,455204;;;8,488;-5,455204;;;8,488;-18,62036;;;8,488;-18,62036;;;8,488;-12,99275
8,492;-10,26023;;;8,492;-15,84846;;;8,492;-23,87719;;;8,492;-27,5045;;;8,492;-21,76246;;;8,492;-1,247661;;;8,492;-11,7203;;;8,492;-22,94583;;;8,492;-25,77063;;;8,492;-25,77063;;;8,492;-5,703185;;;8,492;-5,703185;;;8,492;-18,63591;;;8,492;-18,63591;;;8,492;-12,68226
8,496;-9,842561;;;8,496;-15,70983;;;8,496;-24,02203;;;8,496;-27,34986;;;8,496;-21,73821;;;8,496;-1,140716;;;8,496;-11,6422;;;8,496;-22,76904;;;8,496;-25,72974;;;8,496;-25,72974;;;8,496;-5,961252;;;8,496;-5,961252;;;8,496;-18,64846;;;8,496;-18,64846;;;8,496;-12,39036
8,5;-9,461878;;;8,5;-15,56243;;;8,5;-24,17203;;;8,5;-27,20949;;;8,5;-21,7202;;;8,5;-1,047465;;;8,5;-11,56976;;;8,5;-22,58694;;;8,5;-25,7001;;;8,5;-25,7001;;;8,5;-6,229727;;;8,5;-6,229727;;;8,5;-18,65761;;;8,5;-18,65761;;;8,5;-12,11684
8,504;-9,124695;;;8,504;-15,40904;;;8,504;-24,32501;;;8,504;-27,08384;;;8,504;-21,70852;;;8,504;-0,9677569;;;8,504;-11,50317;;;8,504;-22,40157;;;8,504;-25,68177;;;8,504;-25,68177;;;8,504;-6,508955;;;8,504;-6,508955;;;8,504;-18,66296;;;8,504;-18,66296;;;8,504;-11,86142
8,508;-8,835281;;;8,508;-15,25231;;;8,508;-24,47846;;;8,508;-26,97324;;;8,508;-21,70325;;;8,508;-0,9014522;;;8,508;-11,44257;;;8,508;-22,21484;;;8,508;-25,67477;;;8,508;-25,67477;;;8,508;-6,799321;;;8,508;-6,799321;;;8,508;-18,66414;;;8,508;-18,66414;;;8,508;-11,62382
8,512;-8,596307;;;8,512;-15,09471;;;8,512;-24,62961;;;8,512;-26,87787;;;8,512;-21,70444;;;8,512;-0,8484228;;;8,512;-11,38804;;;8,512;-22,02847;;;8,512;-25,67908;;;8,512;-25,67908;;;8,512;-7,101235;;;8,512;-7,101235;;;8,512;-18,66082;;;8,512;-18,66082;;;8,512;-11,40371
8,516;-8,409301;;;8,516;-14,9385;;;8,516;-24,77536;;;8,516;-26,79784;;;8,516;-21,71214;;;8,516;-0,8085549;;;8,516;-11,3396;;;8,516;-21,84398;;;8,516;-25,69471;;;8,516;-25,69471;;;8,516;-7,415149;;;8,516;-7,415149;;;8,516;-18,65268;;;8,516;-18,65268;;;8,516;-11,20077
8,52;-8,274947;;;8,52;-14,78571;;;8,52;-24,91239;;;8,52;-26,73315;;;8,52;-21,72639;;;8,52;-0,7817447;;;8,52;-11,29723;;;8,52;-21,66272;;;8,52;-25,7216;;;8,52;-25,7216;;;8,52;-7,741557;;;8,52;-7,741557;;;8,52;-18,63947;;;8,52;-18,63947;;;8,52;-11,0147
8,524;-8,193226;;;8,524;-14,6381;;;8,524;-25,03721;;;8,524;-26,68376;;;8,524;-21,74718;;;8,524;-0,7679105;;;8,524;-11,26086;;;8,524;-21,48583;;;8,524;-25,75972;;;8,524;-25,75972;;;8,524;-8,080999;;;8,524;-8,080999;;;8,524;-18,62095;;;8,524;-18,62095;;;8,524;-10,84517
8,528;-8,163426;;;8,528;-14,49722;;;8,528;-25,1463;;;8,528;-26,64955;;;8,528;-21,77453;;;8,528;-0,7669734;;;8,528;-11,23038;;;8,528;-21,31432;;;8,528;-25,80899;;;8,528;-25,80899;;;8,528;-8,43407;;;8,528;-8,43407;;;8,528;-18,59696;;;8,528;-18,59696;;;8,528;-10,69191
